Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
01/01 01:00:00,0.9298924715,3.482675827,0,3.023377324,0,0.08386351746,0.08386351746,0.08386351746,0.2014749428,0.04362401581,0.1228371479,0.4578668475
01/01 02:00:00,0.7902231787,4.069259602,0,3.69424886,0,0.1024723911,0.1024723911,0.1024723911,0.1175269902,0.02544735196,0.1029756859,0.4215747595
01/01 03:00:00,0.7439172726,4.62159783,0,4.267851671,0,0.1183831903,0.1183831903,0.1183831903,0.08394788064,0.01817667514,0.08649659032,0.4166869362
01/01 04:00:00,0.7413471523,5.113386502,0,4.752604648,0,0.1318294411,0.1318294411,0.1318294411,0.08394788064,0.01817667514,0.07634560719,0.4108215483
01/01 05:00:00,0.7665079355,6.157486456,0,5.728261751,0,0.1588925654,0.1588925654,0.1588925654,0.08394788064,0.01817667514,0.08996210506,0.3953027093
01/01 06:00:00,0.8241664518,6.279205229,0,5.555284149,0,0.1540944511,0.1540944511,0.1540944511,0.08394788064,0.01817667514,0.1065953922,0.4411260527
01/01 07:00:00,1.117790091,7.600502818,0,6.327901075,0,0.1755255747,0.1755255747,0.1755255747,0.1930801059,0.04180636071,0.1774742756,0.5096777745
01/01 08:00:00,1.465546965,5.21767547,0,3.791798543,0,0.105178259,0.105178259,0.105178259,0.3945550487,0.08543037652,0.2810864593,0.5415708215
01/01 09:00:00,1.36578662,3.61340808,0,2.238155998,0,0.06208276853,0.06208276853,0.06208276853,0.3777654765,0.08179504375,0.3660504839,0.4578668475
01/01 10:00:00,1.104069461,1.472295028,0,0.2436242704,0,0.006757736816,0.006757736816,0.006757736816,0.1930801059,0.04180636071,0.4525175454,0.3896817125
01/01 11:00:00,1.089291964,1.056944932,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4761829433,0.3988463812
01/01 12:00:00,1.110203244,0.9101364798,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4969720281,0.3989685768
01/01 13:00:00,1.087926404,0.804886718,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4814159451,0.3922478197
01/01 14:00:00,1.056893072,0.7454821112,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4368189035,0.4058115294
01/01 15:00:00,1.055139344,0.691376488,0,0,0,0,0,0,0.167895801,0.03635335027,0.4020020896,0.4286621033
01/01 16:00:00,1.139754016,0.706032304,0,0,0,0,0,0,0.2098696756,0.04544169348,0.4117264056,0.4524902419
01/01 17:00:00,1.454940863,0.7956101407,0,0,0,0,0,0,0.3525810724,0.07634203331,0.4705751059,0.5352166512
01/01 18:00:00,2.045066204,0.9694480579,0,0,0,0,0,0,0.654793535,0.1417780683,0.578065906,0.6502026943
01/01 19:00:00,2.463556178,1.132808715,0,0,0,0,0,0,0.9737954681,0.2108494361,0.5227613937,0.7059238799
01/01 20:00:00,2.430386724,1.175857135,0,0,0,0,0,0,1.032558912,0.2235731121,0.4253764414,0.7286522582
01/01 21:00:00,2.235959093,1.105896315,0,0,0,0,0,0,0.8898475155,0.1926727497,0.3795104754,0.7537023526
01/01 22:00:00,2.024855452,1.002799983,0,0,0,0,0,0,0.7471361211,0.1617724098,0.3596147321,0.7361061888
01/01 23:00:00,1.652984877,1.644627809,0,0.8062516648,0,0.02236409594,0.02236409594,0.02236409594,0.5624508497,0.1217837268,0.2891546333,0.6370055714
02/01 1078272:00:00,1.299680818,2.982440877,0,2.325934376,0,0.06451759646,0.06451759646,0.06451759646,0.3861602118,0.08361269885,0.1916183221,0.5535459886
01/02 01:00:00,0.922348259,3.47288802,0,3.027886763,0,0.08398860186,0.08398860186,0.08398860186,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/02 02:00:00,0.7883315295,4.159821641,0,3.792063312,0,0.1051856033,0.1051856033,0.1051856033,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/02 03:00:00,0.7624131715,5.394729223,0,5.044478211,0,0.139925534,0.139925534,0.139925534,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/02 04:00:00,0.7636503958,5.971743623,0,5.614090986,0,0.1557256561,0.1557256561,0.1557256561,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/02 05:00:00,0.7709905758,6.423597085,0,6.00221412,0,0.1664915539,0.1664915539,0.1664915539,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/02 06:00:00,0.8471979226,7.250541666,0,6.557901073,0,0.1819053965,0.1819053965,0.1819053965,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/02 07:00:00,1.144816104,8.947530059,0,7.749126022,0,0.2149480186,0.2149480186,0.2149480186,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/02 08:00:00,1.489329759,6.874829096,0,5.539236252,0,0.1536493088,0.1536493088,0.1536493088,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/02 09:00:00,1.354139167,4.46398318,0,3.182554575,0,0.08827883276,0.08827883276,0.08827883276,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/02 10:00:00,1.081357105,2.459530546,0,1.318809771,0,0.03658161533,0.03658161533,0.03658161533,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/02 11:00:00,1.029889696,0.9837060212,0,0,0,0,0,0,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/02 12:00:00,1.048966358,0.8468651798,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/02 13:00:00,1.03214748,0.7467779944,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/02 14:00:00,1.006040368,0.6935700635,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/02 15:00:00,1.009492843,0.6443565275,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/02 16:00:00,1.096518548,0.6598021508,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/02 17:00:00,1.413036624,0.7373676317,0,0,0,0,0,0,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/02 18:00:00,2.003822285,0.8972866903,0,0,0,0,0,0,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/02 19:00:00,2.423527476,1.040936925,0,0,0,0,0,0,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/02 20:00:00,2.390434511,1.07411339,0,0,0,0,0,0,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/02 21:00:00,2.195294495,1.00984389,0,0,0,0,0,0,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/02 22:00:00,1.983314118,0.9243257748,0,0,0,0,0,0,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/02 23:00:00,1.621634816,1.643843474,0,0.8660492285,0,0.02402278207,0.02402278207,0.02402278207,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/02 1079016:00:00,1.268664262,2.477837043,0,1.861142239,0,0.05162502655,0.05162502655,0.05162502655,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/03 01:00:00,0.9247275305,3.560684744,0,3.113662268,0,0.08636787338,0.08636787338,0.08636787338,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/03 02:00:00,0.7935745507,4.350687366,0,3.981080325,0,0.1104286245,0.1104286245,0.1104286245,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/03 03:00:00,0.7615682513,5.366798217,0,5.014017857,0,0.1390806138,0.1390806138,0.1390806138,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/03 04:00:00,0.7618441362,5.908208302,0,5.548973229,0,0.1539193965,0.1539193965,0.1539193965,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/03 05:00:00,0.7718655084,6.456334585,0,6.03375646,0,0.1673664865,0.1673664865,0.1673664865,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/03 06:00:00,0.8213982741,6.320576909,0,5.627793743,0,0.156105748,0.156105748,0.156105748,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/03 07:00:00,1.110364291,7.703066969,0,6.507098071,0,0.1804962048,0.1804962048,0.1804962048,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/03 08:00:00,1.441556086,5.147482561,0,3.816939776,0,0.1058756355,0.1058756355,0.1058756355,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/03 09:00:00,1.31093416,2.897301891,0,1.624963828,0,0.04507382563,0.04507382563,0.04507382563,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/03 10:00:00,1.04477549,1.132130562,0,0,0,0,0,0,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/03 11:00:00,1.029889696,0.9786073163,0,0,0,0,0,0,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/03 12:00:00,1.048966358,0.8489482132,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/03 13:00:00,1.03214748,0.7530692293,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/03 14:00:00,1.006040368,0.7012960041,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/03 15:00:00,1.009492843,0.6520110338,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/03 16:00:00,1.096518548,0.6670116214,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/03 17:00:00,1.413036624,0.7455341775,0,0,0,0,0,0,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/03 18:00:00,2.003822285,0.9069736974,0,0,0,0,0,0,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/03 19:00:00,2.423527476,1.051097649,0,0,0,0,0,0,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/03 20:00:00,2.390434511,1.083830714,0,0,0,0,0,0,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/03 21:00:00,2.195294495,1.018168627,0,0,0,0,0,0,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/03 22:00:00,2.00096421,1.567833476,0,0.6363063441,0,0.01765009209,0.01765009209,0.01765009209,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/03 23:00:00,1.657837794,2.955156544,0,2.171208679,0,0.06022575993,0.06022575993,0.06022575993,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/03 1079688:00:00,1.321454607,4.389357571,0,3.764295585,0,0.1044153722,0.1044153722,0.1044153722,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/04 01:00:00,0.9685225476,5.145042348,0,4.692523562,0,0.1301628905,0.1301628905,0.1301628905,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/04 02:00:00,0.8436101397,6.163146379,0,5.784921494,0,0.1604642136,0.1604642136,0.1604642136,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/04 03:00:00,0.800328023,6.771211691,0,6.411352697,0,0.1778403855,0.1778403855,0.1778403855,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/04 04:00:00,0.8026152428,7.385017741,0,7.01881903,0,0.1946905031,0.1946905031,0.1946905031,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/04 05:00:00,0.8059705846,7.6920671,0,7.263284116,0,0.2014715627,0.2014715627,0.2014715627,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/04 06:00:00,0.8760390942,8.298753962,0,7.597658847,0,0.2107465681,0.2107465681,0.2107465681,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/04 07:00:00,1.140063041,8.78482654,0,7.57777255,0,0.210194955,0.210194955,0.210194955,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/04 08:00:00,1.503904189,7.408303038,0,6.064661398,0,0.1682237387,0.1682237387,0.1682237387,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/04 09:00:00,1.365564445,4.881792699,0,3.594449125,0,0.09970411054,0.09970411054,0.09970411054,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/04 10:00:00,1.089579012,2.764168643,0,1.61521906,0,0.0448035218,0.0448035218,0.0448035218,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/04 11:00:00,1.039823021,1.3495592,0,0.3581078983,0,0.009933324478,0.009933324478,0.009933324478,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/04 12:00:00,1.048966358,0.8542110265,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/04 13:00:00,1.03214748,0.7533029665,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/04 14:00:00,1.006040368,0.7000497855,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/04 15:00:00,1.009492843,0.6510606448,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/04 16:00:00,1.096518548,0.6676400541,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/04 17:00:00,1.413036624,0.7465338236,0,0,0,0,0,0,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/04 18:00:00,2.003822285,0.9086011632,0,0,0,0,0,0,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/04 19:00:00,2.423527476,1.052552377,0,0,0,0,0,0,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/04 20:00:00,2.390434511,1.085921348,0,0,0,0,0,0,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/04 21:00:00,2.195294495,1.020792894,0,0,0,0,0,0,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/04 22:00:00,2.002793113,1.636524959,0,0.702240399,0,0.01947899439,0.01947899439,0.01947899439,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/04 23:00:00,1.662408036,3.122646173,0,2.335971222,0,0.06479600205,0.06479600205,0.06479600205,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/04 1080432:00:00,1.332533565,4.791791505,0,4.163704891,0,0.1154943298,0.1154943298,0.1154943298,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/05 01:00:00,0.9681469499,5.135078062,0,4.678982829,0,0.1297872928,0.1297872928,0.1297872928,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/05 02:00:00,0.8358536309,5.885064523,0,5.505290329,0,0.1527077047,0.1527077047,0.1527077047,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/05 03:00:00,0.7973133566,6.663669465,0,6.302670468,0,0.1748257191,0.1748257191,0.1748257191,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/05 04:00:00,0.8008963028,7.325172743,0,6.956849247,0,0.1929715631,0.1929715631,0.1929715631,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/05 05:00:00,0.8196662228,8.188269385,0,7.757027798,0,0.2151672009,0.2151672009,0.2151672009,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/05 06:00:00,0.890123494,8.809774049,0,8.105417836,0,0.2248309679,0.2248309679,0.2248309679,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/05 07:00:00,1.176639007,10.10923479,0,8.896378647,0,0.2467709207,0.2467709207,0.2467709207,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/05 08:00:00,1.518529025,7.941351624,0,6.591903716,0,0.182848574,0.182848574,0.182848574,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/05 09:00:00,1.370849349,5.07991415,0,3.784976083,0,0.1049890152,0.1049890152,0.1049890152,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/05 10:00:00,1.086868632,2.669600457,0,1.51750674,0,0.04209314263,0.04209314263,0.04209314263,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/05 11:00:00,1.037275305,1.260390289,0,0.2662597891,0,0.007385608899,0.007385608899,0.007385608899,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/05 12:00:00,1.048966358,0.8579822636,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/05 13:00:00,1.03214748,0.7560231519,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/05 14:00:00,1.006040368,0.6998905597,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/05 15:00:00,1.009492843,0.6499973517,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/05 16:00:00,1.096518548,0.6636479522,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/05 17:00:00,1.413036624,0.7450067028,0,0,0,0,0,0,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/05 18:00:00,2.003822285,0.9078983186,0,0,0,0,0,0,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/05 19:00:00,2.423527476,1.051488532,0,0,0,0,0,0,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/05 20:00:00,2.390434511,1.08327936,0,0,0,0,0,0,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/05 21:00:00,2.195294495,1.017470147,0,0,0,0,0,0,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/05 22:00:00,1.983314118,0.9299506016,0,0,0,0,0,0,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/05 23:00:00,1.614574367,1.389967322,0,0.611511832,0,0.01696233308,0.01696233308,0.01696233308,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/05 1081152:00:00,1.269827689,2.521523655,0,1.903085139,0,0.05278845366,0.05278845366,0.05278845366,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/06 01:00:00,0.9154848511,3.225414961,0,2.780452926,0,0.07712519395,0.07712519395,0.07712519395,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/06 02:00:00,0.7860495407,4.078362437,0,3.709794965,0,0.1029036145,0.1029036145,0.1029036145,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/06 03:00:00,0.751398905,4.997432193,0,4.647401097,0,0.1289112675,0.1289112675,0.1289112675,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/06 04:00:00,0.7491973281,5.45201678,0,5.093041091,0,0.1412725884,0.1412725884,0.1412725884,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/06 05:00:00,0.7761291444,6.61073664,0,6.187465496,0,0.1716301225,0.1716301225,0.1716301225,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/06 06:00:00,0.8476828542,7.272944637,0,6.575383422,0,0.1823903282,0.1823903282,0.1823903282,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/06 07:00:00,1.156652061,9.383295178,0,8.175826009,0,0.2267839749,0.2267839749,0.2267839749,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/06 08:00:00,1.486243428,6.773045951,0,5.42797041,0,0.1505629772,0.1505629772,0.1505629772,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/06 09:00:00,1.347386979,4.226169953,0,2.939130334,0,0.08152664442,0.08152664442,0.08152664442,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/06 10:00:00,1.074517888,2.217764025,0,1.072248052,0,0.02974239851,0.02974239851,0.02974239851,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/06 11:00:00,1.029889696,0.9885507091,0,0,0,0,0,0,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/06 12:00:00,1.048966358,0.8522120391,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/06 13:00:00,1.03214748,0.7513822513,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/06 14:00:00,1.006040368,0.6978254823,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/06 15:00:00,1.009492843,0.6481503899,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/06 16:00:00,1.096518548,0.6632691932,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/06 17:00:00,1.413036624,0.7393947197,0,0,0,0,0,0,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/06 18:00:00,2.003822285,0.9002584472,0,0,0,0,0,0,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/06 19:00:00,2.423527476,1.044798625,0,0,0,0,0,0,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/06 20:00:00,2.390434511,1.078425585,0,0,0,0,0,0,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/06 21:00:00,2.195294495,1.014932833,0,0,0,0,0,0,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/06 22:00:00,1.983314118,0.928862964,0,0,0,0,0,0,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/06 23:00:00,1.619352174,1.564650079,0,0.7837573417,0,0.0217401404,0.0217401404,0.0217401404,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/06 1081896:00:00,1.281608098,2.949164703,0,2.327782575,0,0.06456886245,0.06456886245,0.06456886245,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/07 01:00:00,0.9483866736,4.154061051,0,3.690114817,0,0.1023577196,0.1023577196,0.1023577196,0.2014749428,0.04362401581,0.1228371479,0.4578668475
01/07 02:00:00,0.8165502333,5.023647853,0,4.643369793,0,0.1287994458,0.1287994458,0.1287994458,0.1175269902,0.02544735196,0.1029756859,0.4215747595
01/07 03:00:00,0.7825960164,6.023201998,0,5.662265362,0,0.1570619341,0.1570619341,0.1570619341,0.08394788064,0.01817667514,0.08649659032,0.4166869362
01/07 04:00:00,0.774813001,6.327800415,0,5.959087407,0,0.1652952897,0.1652952897,0.1652952897,0.08394788064,0.01817667514,0.07634560719,0.4108215483
01/07 05:00:00,0.7930517198,7.123717802,0,6.685196041,0,0.1854363497,0.1854363497,0.1854363497,0.08394788064,0.01817667514,0.08996210506,0.3953027093
01/07 06:00:00,0.8454006762,7.055980184,0,6.320802629,0,0.1753286754,0.1753286754,0.1753286754,0.08394788064,0.01817667514,0.1065953922,0.4411260527
01/07 07:00:00,1.115460485,7.533207936,0,6.243916064,0,0.1731959685,0.1731959685,0.1731959685,0.1930801059,0.04180636071,0.1774742756,0.5096777745
01/07 08:00:00,1.501768136,6.541619736,0,5.097613869,0,0.1413994298,0.1413994298,0.1413994298,0.3945550487,0.08543037652,0.2810864593,0.5415708215
01/07 09:00:00,1.402192891,4.945145635,0,3.550644389,0,0.09848903915,0.09848903915,0.09848903915,0.3777654765,0.08179504375,0.3660504839,0.4578668475
01/07 10:00:00,1.144019464,2.930339733,0,1.683868312,0,0.04670773919,0.04670773919,0.04670773919,0.1930801059,0.04180636071,0.4525175454,0.3896817125
01/07 11:00:00,1.094290474,1.257991177,0,0.1802021214,0,0.004998510649,0.004998510649,0.004998510649,0.1595009665,0.0345356726,0.4761829433,0.3988463812
01/07 12:00:00,1.110203244,0.9287651412,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4969720281,0.3989685768
01/07 13:00:00,1.087926404,0.8190941048,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4814159451,0.3922478197
01/07 14:00:00,1.056893072,0.7564897667,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4368189035,0.4058115294
01/07 15:00:00,1.055139344,0.7016953989,0,0,0,0,0,0,0.167895801,0.03635335027,0.4020020896,0.4286621033
01/07 16:00:00,1.139754016,0.7135432048,0,0,0,0,0,0,0.2098696756,0.04544169348,0.4117264056,0.4524902419
01/07 17:00:00,1.454940863,0.8042689358,0,0,0,0,0,0,0.3525810724,0.07634203331,0.4705751059,0.5352166512
01/07 18:00:00,2.045066204,0.9770910942,0,0,0,0,0,0,0.654793535,0.1417780683,0.578065906,0.6502026943
01/07 19:00:00,2.463556178,1.141032449,0,0,0,0,0,0,0.9737954681,0.2108494361,0.5227613937,0.7059238799
01/07 20:00:00,2.430386724,1.184764291,0,0,0,0,0,0,1.032558912,0.2235731121,0.4253764414,0.7286522582
01/07 21:00:00,2.235959093,1.115988065,0,0,0,0,0,0,0.8898475155,0.1926727497,0.3795104754,0.7537023526
01/07 22:00:00,2.024855452,1.013883689,0,0,0,0,0,0,0.7471361211,0.1617724098,0.3596147321,0.7361061888
01/07 23:00:00,1.67511048,2.452378993,0,1.603905378,0,0.04448969885,0.04448969885,0.04448969885,0.5624508497,0.1217837268,0.2891546333,0.6370055714
02/07 1082616:00:00,1.304233253,3.151943481,0,2.490054966,0,0.06907003185,0.06907003185,0.06907003185,0.3861602118,0.08361269885,0.1916183221,0.5535459886
01/08 01:00:00,0.9510309592,4.251436913,0,3.785444388,0,0.1050020052,0.1050020052,0.1050020052,0.2014749428,0.04362401581,0.1228371479,0.4578668475
01/08 02:00:00,0.8222029589,5.230039711,0,4.847157124,0,0.1344521714,0.1344521714,0.1344521714,0.1175269902,0.02544735196,0.1029756859,0.4215747595
01/08 03:00:00,0.7646623125,5.376285698,0,5.015734485,0,0.1391282302,0.1391282302,0.1391282302,0.08394788064,0.01817667514,0.08649659032,0.4166869362
01/08 04:00:00,0.7977323998,7.155885829,0,6.785358389,0,0.1882146886,0.1882146886,0.1882146886,0.08394788064,0.01817667514,0.07634560719,0.4108215483
01/08 05:00:00,0.7989582363,7.338488468,0,6.898132829,0,0.1913428662,0.1913428662,0.1913428662,0.08394788064,0.01817667514,0.08996210506,0.3953027093
01/08 06:00:00,0.8792921302,8.283715733,0,7.542628958,0,0.2092201295,0.2092201295,0.2092201295,0.08394788064,0.01817667514,0.1065953922,0.4411260527
01/08 07:00:00,1.176740565,9.749893996,0,8.453134216,0,0.2344760487,0.2344760487,0.2344760487,0.1930801059,0.04180636071,0.1774742756,0.5096777745
01/08 08:00:00,1.532927825,7.673387287,0,6.220956915,0,0.1725591194,0.1725591194,0.1725591194,0.3945550487,0.08543037652,0.2810864593,0.5415708215
01/08 09:00:00,1.401304204,4.917965155,0,3.518606184,0,0.09760035202,0.09760035202,0.09760035202,0.3777654765,0.08179504375,0.3660504839,0.4578668475
01/08 10:00:00,1.132723764,2.526680569,0,1.276645214,0,0.0354120398,0.0354120398,0.0354120398,0.1930801059,0.04180636071,0.4525175454,0.3896817125
01/08 11:00:00,1.089291964,1.07635106,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4761829433,0.3988463812
01/08 12:00:00,1.110203244,0.9262683864,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4969720281,0.3989685768
01/08 13:00:00,1.087926404,0.8201231961,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4814159451,0.3922478197
01/08 14:00:00,1.056893072,0.7604002004,0,0,0,0,0,0,0.1595009665,0.0345356726,0.4368189035,0.4058115294
01/08 15:00:00,1.055139344,0.7064524652,0,0,0,0,0,0,0.167895801,0.03635335027,0.4020020896,0.4286621033
01/08 16:00:00,1.139754016,0.7208090357,0,0,0,0,0,0,0.2098696756,0.04544169348,0.4117264056,0.4524902419
01/08 17:00:00,1.454940863,0.8122787185,0,0,0,0,0,0,0.3525810724,0.07634203331,0.4705751059,0.5352166512
01/08 18:00:00,2.045066204,0.9836524672,0,0,0,0,0,0,0.654793535,0.1417780683,0.578065906,0.6502026943
01/08 19:00:00,2.463556178,1.144553892,0,0,0,0,0,0,0.9737954681,0.2108494361,0.5227613937,0.7059238799
01/08 20:00:00,2.430386724,1.181178567,0,0,0,0,0,0,1.032558912,0.2235731121,0.4253764414,0.7286522582
01/08 21:00:00,2.235959093,1.107774856,0,0,0,0,0,0,0.8898475155,0.1926727497,0.3795104754,0.7537023526
01/08 22:00:00,2.024855452,1.005447081,0,0,0,0,0,0,0.7471361211,0.1617724098,0.3596147321,0.7361061888
