Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
03/16  20:00:00,2.084475906,1.750198524,0,0.7022688393,0,0.01947978328,0.01947978328,0.01947978328,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/16  21:00:00,2.154729362,2.248443017,0,1.26597948,0,0.03511618989,0.03511618989,0.03511618989,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/16  22:00:00,1.966213469,2.900564664,0,2.003083893,0,0.05556225472,0.05556225472,0.05556225472,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/16  23:00:00,1.61643115,3.681454997,0,2.926087237,0,0.08116485033,0.08116485033,0.08116485033,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/16  24:00:00,1.27475074,4.216985215,0,3.615992783,0,0.1003016962,0.1003016962,0.1003016962,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/17  01:00:00,0.9145901464,4.660102446,0,4.224680554,0,0.1171856945,0.1171856945,0.1171856945,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/17  02:00:00,0.7793972357,5.028999425,0,4.667386543,0,0.1294656309,0.1294656309,0.1294656309,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/17  03:00:00,0.7238372305,5.329352505,0,4.987808427,0,0.1383536073,0.1383536073,0.1383536073,0.08090838401,0.01751855334,0.1013727928,0.365457893
03/17  04:00:00,0.7142005093,5.505899114,0,5.159236402,0,0.1431087375,0.1431087375,0.1431087375,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/17  05:00:00,0.7152715103,5.687853378,0,5.284241528,0,0.1465761743,0.1465761743,0.1465761743,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/17  06:00:00,0.7780289064,5.968296566,0,5.306801198,0,0.1472019424,0.1472019424,0.1472019424,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/17  07:00:00,0.9614981713,6.492597295,0,5.350967051,0,0.1484270306,0.1484270306,0.1484270306,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/17  08:00:00,1.211371273,5.408967869,0,4.13973465,0,0.1148294347,0.1148294347,0.1148294347,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/17  09:00:00,1.076230931,4.082606721,0,2.867856509,0,0.07954962567,0.07954962567,0.07954962567,0.1929353565,0.0417750191,0.3401699371,0.4015749927
03/17  10:00:00,0.9702078341,3.805322831,0,2.711342057,0,0.07520817203,0.07520817203,0.07520817203,0.09957955974,0.02156129764,0.4118600127,0.341772792
03/17  11:00:00,0.9720762453,3.661036222,0,2.692416541,0,0.07468320931,0.07468320931,0.07468320931,0.08090838401,0.01751855334,0.4289293764,0.3498107222
03/17  12:00:00,0.9789252515,3.153359569,0,2.295423248,0,0.06367126792,0.06367126792,0.06367126792,0.08090838401,0.01751855334,0.4466831516,0.3499178946
