Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
01/31  20:00:00,2.496350748,4.955349402,0,3.818403494,0,0.1059162366,0.1059162366,0.1059162366,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/31  21:00:00,2.308767852,5.154498107,0,4.090846479,0,0.1134733572,0.1134733572,0.1134733572,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/31  22:00:00,2.102127528,5.25382007,0,4.283361575,0,0.1188134095,0.1188134095,0.1188134095,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/31  23:00:00,1.722260306,5.307865398,0,4.493715137,0,0.1246482716,0.1246482716,0.1246482716,0.5624508497,0.1217837268,0.2561458861,0.6370055714
01/31  24:00:00,1.346385667,5.309928606,0,4.663089293,0,0.1293464323,0.1293464323,0.1293464323,0.3861602118,0.08361269885,0.1734943359,0.5535459886
02/01 01:00:00,0.9733092771,5.359629875,0,4.891538232,0,0.1356832303,0.1356832303,0.1356832303,0.1990247292,0.04309348752,0.1150364534,0.4602453766
02/01 02:00:00,0.8242032461,5.379401046,0,4.992823972,0,0.1384927303,0.1384927303,0.1384927303,0.117940602,0.02553688651,0.09824226904,0.4237647583
02/01 03:00:00,0.7583847248,5.315441608,0,4.951339811,0,0.1373420278,0.1373420278,0.1373420278,0.08108414636,0.01755660778,0.08332439911,0.4188515437
02/01 04:00:00,0.7414588537,5.236084669,0,4.86711571,0,0.1350057897,0.1350057897,0.1350057897,0.08108414636,0.01755660778,0.07463062367,0.4129556862
02/01 05:00:00,0.7363660709,5.239142365,0,4.809854515,0,0.1334174583,0.1334174583,0.1334174583,0.08108414636,0.01755660778,0.08672562857,0.3973562298
02/01 06:00:00,0.803106155,5.397447977,0,4.692370789,0,0.1301586528,0.1301586528,0.1301586528,0.08845543138,0.01915266488,0.1016957893,0.4434176166
02/01 07:00:00,1.0264943,5.6446463,0,4.424956556,0,0.1227410216,0.1227410216,0.1227410216,0.1695395266,0.03670927717,0.1649530237,0.5123254512
02/01 08:00:00,1.40651641,6.251873597,0,4.890041669,0,0.1356417181,0.1356417181,0.1356417181,0.339079155,0.07341855435,0.2562668063,0.5443841764
02/01 09:00:00,1.292297689,5.502192247,0,4.185273361,0,0.1160926037,0.1160926037,0.1160926037,0.3022226803,0.06543826885,0.3280727598,0.4602453766
02/01 10:00:00,1.108974663,5.444498201,0,4.248651524,0,0.1178506098,0.1178506098,0.1178506098,0.1474257028,0.03192109685,0.3998452204,0.3917060331
02/01 11:00:00,1.109426061,5.680535247,0,4.620136179,0,0.1281549835,0.1281549835,0.1281549835,0.117940602,0.02553688651,0.4166492785,0.4009183104
02/01 12:00:00,1.112932236,4.997168308,0,4.058779149,0,0.1125838622,0.1125838622,0.1125838622,0.117940602,0.02553688651,0.4356037447,0.4010411408
02/01 13:00:00,1.086311491,4.549412176,0,3.706904978,0,0.102823451,0.102823451,0.102823451,0.117940602,0.02553688651,0.4254990806,0.3942854707
02/01 14:00:00,1.048696322,4.075784458,0,3.289485967,0,0.09124493381,0.09124493381,0.09124493381,0.117940602,0.02553688651,0.3858282581,0.4079196412
02/01 15:00:00,1.014103988,2.686676544,0,1.958470567,0,0.05432475438,0.05432475438,0.05432475438,0.1253118766,0.02713293909,0.3562194986,0.4308889194
02/01 16:00:00,1.073265294,2.551506402,0,1.820535327,0,0.05049865757,0.05049865757,0.05049865757,0.1474257028,0.03192109685,0.3683529964,0.4548408405
02/01 17:00:00,1.292927491,1.819486649,0,1.016338334,0,0.02819155482,0.02819155482,0.02819155482,0.2285098276,0.04947772043,0.4285253911,0.5379969974
02/01 18:00:00,1.792996194,2.557959747,0,1.603807019,0,0.04448697053,0.04448697053,0.04448697053,0.442277106,0.09576331312,0.5366624334,0.6535803706
02/01 19:00:00,2.205018472,2.499396799,0,1.405882237,0,0.03899686241,0.03899686241,0.03899686241,0.7592424372,0.1643937097,0.4825684454,0.7095910169
02/01 20:00:00,2.361615142,2.563946597,0,1.441973887,0,0.03999798544,0.03999798544,0.03999798544,0.9730097157,0.2106793024,0.3852646742,0.7324374648
02/01 21:00:00,2.287262867,3.494174292,0,2.442293781,0,0.0677452151,0.0677452151,0.0677452151,0.9066681401,0.1963148066,0.3386910154,0.7576176895
02/01 22:00:00,2.072360982,3.829997414,0,2.870201291,0,0.07961466606,0.07961466606,0.07961466606,0.7518711626,0.1627976571,0.3179213792,0.739930117
02/01 23:00:00,1.697825628,4.405193542,0,3.596702634,0,0.09976661918,0.09976661918,0.09976661918,0.560217708,0.1213001996,0.2560004103,0.6403146912
03/01 1078296:00:00,1.34435414,4.936093963,0,4.292945009,0,0.1190792382,0.1190792382,0.1190792382,0.3906781814,0.08459092245,0.1733582456,0.5564215521
02/02 01:00:00,0.9826162044,5.695529641,0,5.227063786,0,0.1449901577,0.1449901577,0.1449901577,0.1990247292,0.04309348752,0.1150364534,0.4602453766
02/02 02:00:00,0.844265732,6.105155886,0,5.716099922,0,0.1585552163,0.1585552163,0.1585552163,0.117940602,0.02553688651,0.09824226904,0.4237647583
02/02 03:00:00,0.8017355759,6.884289322,0,6.514188406,0,0.180692879,0.180692879,0.180692879,0.08108414636,0.01755660778,0.08332439911,0.4188515437
02/02 04:00:00,0.7888518806,6.95308626,0,6.57568944,0,0.1823988166,0.1823988166,0.1823988166,0.08108414636,0.01755660778,0.07463062367,0.4129556862
02/02 05:00:00,0.7979121558,7.470188927,0,7.028662445,0,0.1949635432,0.1949635432,0.1949635432,0.08108414636,0.01755660778,0.08672562857,0.3973562298
02/02 06:00:00,0.8903588401,8.55999022,0,7.837931549,0,0.217411338,0.217411338,0.217411338,0.08845543138,0.01915266488,0.1016957893,0.4434176166
02/02 07:00:00,1.146956962,10.00611899,0,8.767775593,0,0.2432036834,0.2432036834,0.2432036834,0.1695395266,0.03670927717,0.1649530237,0.5123254512
02/02 08:00:00,1.499594204,9.628257118,0,8.245604363,0,0.2287195117,0.2287195117,0.2287195117,0.339079155,0.07341855435,0.2562668063,0.5443841764
02/02 09:00:00,1.370016062,8.323391134,0,6.987111075,0,0.1938109765,0.1938109765,0.1938109765,0.3022226803,0.06543826885,0.3280727598,0.4602453766
02/02 10:00:00,1.164896956,7.476897448,0,6.26471523,0,0.1737729032,0.1737729032,0.1737729032,0.1474257028,0.03192109685,0.3998452204,0.3917060331
02/02 11:00:00,1.161455236,7.566608493,0,6.495848429,0,0.1801841582,0.1801841582,0.1801841582,0.117940602,0.02553688651,0.4166492785,0.4009183104
02/02 12:00:00,1.152715703,6.440100207,0,5.493019404,0,0.1523673294,0.1523673294,0.1523673294,0.117940602,0.02553688651,0.4356037447,0.4010411408
02/02 13:00:00,1.120165098,5.779098479,0,4.927366867,0,0.1366770578,0.1366770578,0.1366770578,0.117940602,0.02553688651,0.4254990806,0.3942854707
02/02 14:00:00,1.073252148,4.966686409,0,4.17475206,0,0.1158007601,0.1158007601,0.1158007601,0.117940602,0.02553688651,0.3858282581,0.4079196412
02/02 15:00:00,1.031173013,3.306270116,0,2.573828778,0,0.07139377969,0.07139377969,0.07139377969,0.1253118766,0.02713293909,0.3562194986,0.4308889194
02/02 16:00:00,1.075129473,2.621528077,0,1.887741147,0,0.05236283653,0.05236283653,0.05236283653,0.1474257028,0.03192109685,0.3683529964,0.4548408405
02/02 17:00:00,1.302789113,2.178328453,0,1.371861276,0,0.03805317687,0.03805317687,0.03805317687,0.2285098276,0.04947772043,0.4285253911,0.5379969974
02/02 18:00:00,1.808797737,3.134123611,0,2.173471028,0,0.06028851379,0.06028851379,0.06028851379,0.442277106,0.09576331312,0.5366624334,0.6535803706
02/02 19:00:00,2.226170396,3.27268355,0,2.168433689,0,0.06014878629,0.06014878629,0.06014878629,0.7592424372,0.1643937097,0.4825684454,0.7095910169
02/02 20:00:00,2.395847808,3.810952014,0,2.676101284,0,0.07423065091,0.07423065091,0.07423065091,0.9730097157,0.2106793024,0.3852646742,0.7324374648
02/02 21:00:00,2.306508507,4.200946932,0,3.136121491,0,0.08699085531,0.08699085531,0.08699085531,0.9066681401,0.1963148066,0.3386910154,0.7576176895
02/02 22:00:00,2.098042218,4.768349862,0,3.796039708,0,0.1052959019,0.1052959019,0.1052959019,0.7518711626,0.1627976571,0.3179213792,0.739930117
02/02 23:00:00,1.735811911,5.786198847,0,4.966152296,0,0.1377529018,0.1377529018,0.1377529018,0.560217708,0.1213001996,0.2560004103,0.6403146912
03/02 1079040:00:00,1.388145825,6.529056264,0,5.871686195,0,0.1628709238,0.1628709238,0.1628709238,0.3906781814,0.08459092245,0.1733582456,0.5564215521
02/03 01:00:00,1.024971373,7.235171743,0,6.754016873,0,0.1873453265,0.1873453265,0.1873453265,0.1990247292,0.04309348752,0.1150364534,0.4602453766
