Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
01/08 08:00:00,1.564456137,8.010681991,0,6.453639853,0.172799256,0.172799256,0.172799256,0.4114182164,0.08994174084,0.2810864593,0.5510104642
01/08 09:00:00,1.456280667,6.132144681,0,4.618299633,0.1236571545,0.1236571545,0.1236571545,0.3939110719,0.08611443626,0.3660504839,0.4658475202
01/08 10:00:00,1.210550244,4.936636916,0,3.56716224,0.09551245421,0.09551245421,0.09551245421,0.2013322955,0.04401403833,0.4525175454,0.3964739103
01/08 11:00:00,1.177948684,3.901935042,0,2.711062504,0.07258997934,0.07258997934,0.07258997934,0.1663180116,0.03635942917,0.4761829433,0.4057983202
01/08 12:00:00,1.170371651,2.678475529,0,1.64701243,0.0440995359,0.0440995359,0.0440995359,0.1663180116,0.03635942917,0.4969720281,0.4059226457
01/08 13:00:00,1.121322178,1.564786417,0,0.6514935139,0.01744404662,0.01744404662,0.01744404662,0.1663180116,0.03635942917,0.4814159451,0.3990847451
01/08 14:00:00,1.073081216,0.8455975444,0,0,0,0,0,0.1663180116,0.03635942917,0.4368189035,0.4128848718
01/08 15:00:00,1.072180421,0.7840070644,0,0,0,0,0,0.1750715283,0.03827306958,0.4020020896,0.4361337339
01/08 16:00:00,1.159484386,0.8001574013,0,0,0,0,0,0.2188394375,0.04784134292,0.4117264056,0.4603771997
01/08 17:00:00,1.496898853,1.389178799,0,0.4875518999,0.01305443246,0.01305443246,0.01305443246,0.3676503071,0.0803734675,0.4705751059,0.54454554
01/08 18:00:00,2.123404838,2.243276911,0,1.159981469,0.03105905183,0.03105905183,0.03105905183,0.6827790797,0.1492649975,0.578065906,0.6615358033
01/08 19:00:00,2.561891426,2.48059696,0,1.225104481,0.03280275125,0.03280275125,0.03280275125,1.015415209,0.2219838558,0.5227613937,0.7182282157
01/08 20:00:00,2.551363604,3.233762423,0,1.937023387,0.0518647163,0.0518647163,0.0518647163,1.07669026,0.2353794338,0.4253764414,0.7413527523
01/08 21:00:00,2.369955433,3.912302485,0,2.695705385,0.07217878522,0.07217878522,0.07217878522,0.9278793907,0.2028473092,0.3795104754,0.7668394728
01/08 22:00:00,2.169816844,4.509070069,0,3.405421663,0.09118177387,0.09118177387,0.09118177387,0.7790685235,0.1703152083,0.3596147321,0.7489366057
01/08 23:00:00,1.787090492,5.194649916,0,4.273412963,0.114422651,0.114422651,0.114422651,0.5864897446,0.1282148104,0.2891546333,0.648108653
02/08 1083360:00:00,1.405315631,5.913031811,0,5.195437039,0.1391102812,0.1391102812,0.1391102812,0.4026645911,0.08802807667,0.1916183221,0.5631943599
01/09 01:00:00,1.021771672,6.612645171,0,6.126602528,0.1640426771,0.1640426771,0.1640426771,0.2100859208,0.0459277025,0.115167851,0.4658475202
01/09 02:00:00,0.8821419937,7.303704059,0,6.90210246,0.1848070541,0.1848070541,0.1848070541,0.1225501024,0.02679115583,0.09837082448,0.4289228568
01/09 03:00:00,0.836102892,7.899068229,0,7.519216828,0.2013305829,0.2013305829,0.2013305829,0.08753578586,0.01913653954,0.0834501455,0.4239498382
01/09 04:00:00,0.8319096772,8.299332645,0,7.910317953,0.2118025003,0.2118025003,0.2118025003,0.08753578586,0.01913653954,0.07475263567,0.4179822159
01/09 05:00:00,0.8361825952,8.664297679,0,8.207945975,0.2197716312,0.2197716312,0.2197716312,0.08753578586,0.01913653954,0.08684575686,0.4021928817
01/09 06:00:00,0.905051446,9.2324083,0,8.479711133,0.2270482717,0.2270482717,0.2270482717,0.08753578586,0.01913653954,0.1018159176,0.4488149314
01/09 07:00:00,1.173014425,9.646019857,0,8.340795085,0.2233287288,0.2233287288,0.2233287288,0.2013322955,0.04401403833,0.1650778447,0.5185615177
01/09 08:00:00,1.611623332,10.59657541,0,9.13726947,0.2446547068,0.2446547068,0.2446547068,0.4114182164,0.08994174084,0.2563982039,0.5510104642
01/09 09:00:00,1.466764107,7.831798835,0,6.423196192,0.1719841126,0.1719841126,0.1719841126,0.3939110719,0.08611443626,0.3282069664,0.4658475202
01/09 10:00:00,1.199500724,6.385144999,0,5.116592025,0.1369991687,0.1369991687,0.1369991687,0.2013322955,0.04401403833,0.3999813108,0.3964739103
01/09 11:00:00,1.161581347,5.426560047,0,4.318314474,0.1156249101,0.1156249101,0.1156249101,0.1663180116,0.03635942917,0.416780676,0.4057983202
01/09 12:00:00,1.121103621,3.058666159,0,2.09402064,0.05606839192,0.05606839192,0.05606839192,0.1663180116,0.03635942917,0.4357351423,0.4059226457
01/09 13:00:00,1.07177532,1.737618678,0,0.8842463107,0.02367611272,0.02367611272,0.02367611272,0.1663180116,0.03635942917,0.4256370215,0.3990847451
01/09 14:00:00,1.024681469,0.8815729063,0,0.09161211403,0.002452957634,0.002452957634,0.002452957634,0.1663180116,0.03635942917,0.3859661991,0.4128848718
01/09 15:00:00,1.026533921,0.7339349568,0,0,0,0,0,0.1750715283,0.03827306958,0.3563555889,0.4361337339
01/09 16:00:00,1.116248917,0.7463330842,0,0,0,0,0,0.2188394375,0.04784134292,0.3684909374,0.4603771997
01/09 17:00:00,1.451168981,1.175380274,0,0.344673633,0.009228799358,0.009228799358,0.009228799358,0.3676503071,0.0803734675,0.428670867,0.54454554
01/09 18:00:00,2.093595398,2.589459139,0,1.58703195,0.04249353022,0.04249353022,0.04249353022,0.6827790797,0.1492649975,0.5368219875,0.6615358033
01/09 19:00:00,2.527763697,2.599073563,0,1.44549173,0.03870372396,0.03870372396,0.03870372396,1.015415209,0.2219838558,0.4827326923,0.7182282157
01/09 20:00:00,2.513281403,3.19025376,0,2.006863865,0.0537347281,0.0537347281,0.0537347281,1.07669026,0.2353794338,0.3854242283,0.7413527523
01/09 21:00:00,2.327141561,3.720827984,0,2.615435146,0.07002951164,0.07002951164,0.07002951164,0.9278793907,0.2028473092,0.3388458768,0.7668394728
01/09 22:00:00,2.126289482,4.33833816,0,3.331248267,0.08919574614,0.08919574614,0.08919574614,0.7790685235,0.1703152083,0.3180733985,0.7489366057
01/09 23:00:00,1.751638417,5.02559585,0,4.182160488,0.1119793229,0.1119793229,0.1119793229,0.5864897446,0.1282148104,0.2561458861,0.648108653
02/09 1084104:00:00,1.385611353,5.803030342,0,5.136416932,0.13752999,0.13752999,0.13752999,0.4026645911,0.08802807667,0.1734943359,0.5631943599
01/10 01:00:00,1.021422402,6.591542952,0,6.11355815,0.1636934077,0.1636934077,0.1636934077,0.2100859208,0.0459277025,0.115167851,0.4658475202
01/10 02:00:00,0.8790797039,7.182393709,0,6.787733246,0.1817447644,0.1817447644,0.1817447644,0.1225501024,0.02679115583,0.09837082448,0.4289228568
01/10 03:00:00,0.8319043169,7.738071301,0,7.362410067,0.1971320078,0.1971320078,0.1971320078,0.08753578586,0.01913653954,0.0834501455,0.4239498382
01/10 04:00:00,0.8307530242,8.25182025,0,7.867119721,0.2106458472,0.2106458472,0.2106458472,0.08753578586,0.01913653954,0.07475263567,0.4179822159
01/10 05:00:00,0.8421058181,8.880176472,0,8.429164218,0.2256948541,0.2256948541,0.2256948541,0.08753578586,0.01913653954,0.08684575686,0.4021928817
01/10 06:00:00,0.9107640498,9.442550359,0,8.693063253,0.2327608755,0.2327608755,0.2327608755,0.08753578586,0.01913653954,0.1018159176,0.4488149314
01/10 07:00:00,1.185897358,10.12364289,0,8.821941875,0.2362116615,0.2362116615,0.2362116615,0.2013322955,0.04401403833,0.1650778447,0.5185615177
01/10 08:00:00,1.632204653,11.36159376,0,9.90593271,0.2652360282,0.2652360282,0.2652360282,0.4114182164,0.08994174084,0.2563982039,0.5510104642
01/10 09:00:00,1.486408916,8.563764713,0,7.156882919,0.1916289213,0.1916289213,0.1916289213,0.3939110719,0.08611443626,0.3282069664,0.4658475202
01/10 10:00:00,1.200949082,6.437617735,0,5.170684761,0.1384475273,0.1384475273,0.1384475273,0.2013322955,0.04401403833,0.3999813108,0.3964739103
01/10 11:00:00,1.156068792,5.216439067,0,4.112433679,0.1101123546,0.1101123546,0.1101123546,0.1663180116,0.03635942917,0.416780676,0.4057983202
01/10 12:00:00,1.132497493,3.480521372,0,2.519554572,0.06746226397,0.06746226397,0.06746226397,0.1663180116,0.03635942917,0.4357351423,0.4059226457
01/10 13:00:00,1.08148399,2.098796825,0,1.246841956,0.03338478241,0.03338478241,0.03338478241,0.1663180116,0.03635942917,0.4256370215,0.3990847451
01/10 14:00:00,1.038993826,1.418760615,0,0.6261444773,0.01676531419,0.01676531419,0.01676531419,0.1663180116,0.03635942917,0.3859661991,0.4128848718
01/10 15:00:00,1.058327093,1.92793201,0,1.187399138,0.03179317288,0.03179317288,0.03179317288,0.1750715283,0.03827306958,0.3563555889,0.4361337339
01/10 16:00:00,1.148715233,1.970820455,0,1.21253942,0.03246631581,0.03246631581,0.03246631581,0.2188394375,0.04784134292,0.3684909374,0.4603771997
01/10 17:00:00,1.503601837,3.145483169,0,2.302915683,0.06166165537,0.06166165537,0.06166165537,0.3676503071,0.0803734675,0.428670867,0.54454554
01/10 18:00:00,2.137169554,4.228047008,0,3.21442268,0.08606768584,0.08606768584,0.08606768584,0.6827790797,0.1492649975,0.5368219875,0.6615358033
01/10 19:00:00,2.573271883,4.309670991,0,3.145113877,0.08421190991,0.08421190991,0.08421190991,1.015415209,0.2219838558,0.4827326923,0.7182282157
01/10 20:00:00,2.559057582,4.910779831,0,3.716494908,0.09951090697,0.09951090697,0.09951090697,1.07669026,0.2353794338,0.3854242283,0.7413527523
01/10 21:00:00,2.382998301,5.819678603,0,4.7015511,0.1258862519,0.1258862519,0.1258862519,0.9278793907,0.2028473092,0.3388458768,0.7668394728
01/10 22:00:00,2.187932211,6.651912285,0,5.633457094,0.1508384751,0.1508384751,0.1508384751,0.7790685235,0.1703152083,0.3180733985,0.7489366057
01/10 23:00:00,1.818238305,7.522559669,0,6.669507389,0.1785792112,0.1785792112,0.1785792112,0.5864897446,0.1282148104,0.2561458861,0.648108653
02/10 1084824:00:00,1.452564431,8.31396608,0,7.63695459,0.2044830671,0.2044830671,0.2044830671,0.4026645911,0.08802807667,0.1734943359,0.5631943599
01/11 01:00:00,1.087027727,9.052610527,0,8.563760461,0.2292987321,0.2292987321,0.2292987321,0.2100859208,0.0459277025,0.115167851,0.4658475202
01/11 02:00:00,0.9456804547,9.679920128,0,9.275112355,0.2483455152,0.2483455152,0.2483455152,0.1225501024,0.02679115583,0.09837082448,0.4289228568
01/11 03:00:00,0.9034437602,10.4163763,0,10.03423756,0.2686714511,0.2686714511,0.2686714511,0.08753578586,0.01913653954,0.0834501455,0.4239498382
01/11 04:00:00,0.9022092609,10.92735712,0,10.53583965,0.282102084,0.282102084,0.282102084,0.08753578586,0.01913653954,0.07475263567,0.4179822159
01/11 05:00:00,0.9091607749,11.39319342,0,10.93350684,0.2927498109,0.2927498109,0.2927498109,0.08753578586,0.01913653954,0.08684575686,0.4021928817
01/11 06:00:00,0.9773083162,11.93645171,0,11.17833281,0.2993051419,0.2993051419,0.2993051419,0.08753578586,0.01913653954,0.1018159176,0.4488149314
01/11 07:00:00,1.275829609,13.49283859,0,12.18069683,0.3261439123,0.3261439123,0.3261439123,0.2013322955,0.04401403833,0.1650778447,0.5185615177
01/11 08:00:00,1.684484635,13.32444848,0,11.85846528,0.3175160102,0.3175160102,0.3175160102,0.4114182164,0.08994174084,0.2563982039,0.5510104642
01/11 09:00:00,1.526723183,10.08012573,0,8.662524605,0.2319431888,0.2319431888,0.2319431888,0.3939110719,0.08611443626,0.3282069664,0.4658475202
01/11 10:00:00,1.230908138,7.570784731,0,6.289583989,0.1684065827,0.1684065827,0.1684065827,0.2013322955,0.04401403833,0.3999813108,0.3964739103
01/11 11:00:00,1.188378577,6.43670757,0,5.319127051,0.1424221397,0.1424221397,0.1424221397,0.1663180116,0.03635942917,0.416780676,0.4057983202
01/11 12:00:00,1.153162218,4.265140275,0,3.291332751,0.08812698933,0.08812698933,0.08812698933,0.1663180116,0.03635942917,0.4357351423,0.4059226457
01/11 13:00:00,1.116690834,3.426286593,0,2.561733565,0.06859162646,0.06859162646,0.06859162646,0.1663180116,0.03635942917,0.4256370215,0.3990847451
01/11 14:00:00,1.086562812,3.20916937,0,2.402732611,0.06433430078,0.06433430078,0.06433430078,0.1663180116,0.03635942917,0.3859661991,0.4128848718
01/11 15:00:00,1.068332659,2.310905956,0,1.56108313,0.0417987383,0.0417987383,0.0417987383,0.1750715283,0.03827306958,0.3563555889,0.4361337339
01/11 16:00:00,1.148373125,1.959859388,0,1.199762501,0.03212420778,0.03212420778,0.03212420778,0.2188394375,0.04784134292,0.3684909374,0.4603771997
01/11 17:00:00,1.495511803,2.843334478,0,2.000772235,0.05357162181,0.05357162181,0.05357162181,0.3676503071,0.0803734675,0.428670867,0.54454554
01/11 18:00:00,2.135740549,4.173614314,0,3.16105276,0.08463868102,0.08463868102,0.08463868102,0.6827790797,0.1492649975,0.5368219875,0.6615358033
01/11 19:00:00,2.5690127,4.149538209,0,2.986043562,0.07995272709,0.07995272709,0.07995272709,1.015415209,0.2219838558,0.4827326923,0.7182282157
01/11 20:00:00,2.546914933,4.454162229,0,3.262995947,0.08736825803,0.08736825803,0.08736825803,1.07669026,0.2353794338,0.3854242283,0.7413527523
01/11 21:00:00,2.354945452,4.76769235,0,3.653844135,0.09783340292,0.09783340292,0.09783340292,0.9278793907,0.2028473092,0.3388458768,0.7668394728
01/11 22:00:00,2.151927256,5.305187275,0,4.288757944,0.1148335201,0.1148335201,0.1148335201,0.7790685235,0.1703152083,0.3180733985,0.7489366057
01/11 23:00:00,1.774151106,5.87420606,0,5.022955712,0.1344920122,0.1344920122,0.1344920122,0.5864897446,0.1282148104,0.2561458861,0.648108653
02/11 1085568:00:00,1.402709675,6.447153178,0,5.774998452,0.1546283118,0.1546283118,0.1546283118,0.4026645911,0.08802807667,0.1734943359,0.5631943599
01/12 01:00:00,1.033240082,7.036970516,0,6.554920281,0.1755110873,0.1755110873,0.1755110873,0.2100859208,0.0459277025,0.115167851,0.4658475202
01/12 02:00:00,0.8872744244,7.491626009,0,7.093786498,0.1899394848,0.1899394848,0.1899394848,0.1225501024,0.02679115583,0.09837082448,0.4289228568
01/12 03:00:00,0.8329916589,7.778918809,0,7.403019695,0.1982193498,0.1982193498,0.1982193498,0.08753578586,0.01913653954,0.0834501455,0.4239498382
01/12 04:00:00,0.8287678903,8.17522678,0,7.792979708,0.2086607133,0.2086607133,0.2086607133,0.08753578586,0.01913653954,0.07475263567,0.4179822159
01/12 05:00:00,0.8289685352,8.38717203,0,7.93851805,0.2125575712,0.2125575712,0.2125575712,0.08753578586,0.01913653954,0.08684575686,0.4021928817
01/12 06:00:00,0.8878904254,8.584818163,0,7.838787966,0.2098872511,0.2098872511,0.2098872511,0.08753578586,0.01913653954,0.1018159176,0.4488149314
01/12 07:00:00,1.175236546,9.724242869,0,8.423786013,0.2255508502,0.2255508502,0.2255508502,0.2013322955,0.04401403833,0.1650778447,0.5185615177
01/12 08:00:00,1.575603124,9.249172973,0,7.792000651,0.2086344986,0.2086344986,0.2086344986,0.4114182164,0.08994174084,0.2563982039,0.5510104642
01/12 09:00:00,1.503681928,9.213573557,0,7.801988698,0.2089019333,0.2089019333,0.2089019333,0.3939110719,0.08611443626,0.3282069664,0.4658475202
01/12 10:00:00,1.249363327,8.259592037,0,6.978841291,0.1868617726,0.1868617726,0.1868617726,0.2013322955,0.04401403833,0.3999813108,0.3964739103
01/12 11:00:00,1.224389579,7.787094297,0,6.664052042,0.1784331417,0.1784331417,0.1784331417,0.1663180116,0.03635942917,0.416780676,0.4057983202
01/12 12:00:00,1.202728217,6.119263397,0,5.142504543,0.1376929886,0.1376929886,0.1376929886,0.1663180116,0.03635942917,0.4357351423,0.4059226457
01/12 13:00:00,1.161179328,5.090802684,0,4.223272639,0.1130801201,0.1130801201,0.1130801201,0.1663180116,0.03635942917,0.4256370215,0.3990847451
01/12 14:00:00,1.123146292,4.57879854,0,3.769038272,0.1009177803,0.1009177803,0.1009177803,0.1663180116,0.03635942917,0.3859661991,0.4128848718
01/12 15:00:00,1.110558752,3.891917267,0,3.138126952,0.0840248317,0.0840248317,0.0840248317,0.1750715283,0.03827306958,0.3563555889,0.4361337339
01/12 16:00:00,1.190510361,3.540194356,0,2.773487707,0.07426144364,0.07426144364,0.07426144364,0.2188394375,0.04784134292,0.3684909374,0.4603771997
01/12 17:00:00,1.533606374,4.275689979,0,3.423513554,0.09166619278,0.09166619278,0.09166619278,0.3676503071,0.0803734675,0.428670867,0.54454554
01/12 18:00:00,2.150011907,4.716798075,0,3.694053937,0.09891003935,0.09891003935,0.09891003935,0.6827790797,0.1492649975,0.5368219875,0.6615358033
01/12 19:00:00,2.578843754,4.5264349,0,3.353209958,0.08978378079,0.08978378079,0.08978378079,1.015415209,0.2219838558,0.4827326923,0.7182282157
01/12 20:00:00,2.552062743,4.654830051,0,3.455254382,0.09251606845,0.09251606845,0.09251606845,1.07669026,0.2353794338,0.3854242283,0.7413527523
01/12 21:00:00,2.349882616,4.584777985,0,3.464759273,0.09277056641,0.09277056641,0.09277056641,0.9278793907,0.2028473092,0.3388458768,0.7668394728
01/12 22:00:00,2.141436084,4.916470833,0,3.896937708,0.1043423482,0.1043423482,0.1043423482,0.7790685235,0.1703152083,0.3180733985,0.7489366057
01/12 23:00:00,1.753205411,5.091697957,0,4.24068398,0.113546317,0.113546317,0.113546317,0.5864897446,0.1282148104,0.2561458861,0.648108653
02/12 1086288:00:00,1.368354666,5.161585412,0,4.491920841,0.1202733027,0.1202733027,0.1202733027,0.4026645911,0.08802807667,0.1734943359,0.5631943599
01/13  01:00:00,0.9930641223,5.531754565,0,5.054444067,0.1353351278,0.1353351278,0.1353351278,0.2100859208,0.0459277025,0.115167851,0.4658475202
01/13  02:00:00,0.834384496,5.508887441,0,5.118473887,0.1370495564,0.1370495564,0.1370495564,0.1225501024,0.02679115583,0.09837082448,0.4289228568
01/13  03:00:00,0.7680841504,5.344963681,0,4.978879146,0.1333118413,0.1333118413,0.1333118413,0.08753578586,0.01913653954,0.0834501455,0.4239498382
01/13  04:00:00,0.7500051278,5.221107284,0,4.851378484,0.1298979509,0.1298979509,0.1298979509,0.08753578586,0.01913653954,0.07475263567,0.4179822159
01/13  05:00:00,0.7421734511,5.130894636,0,4.696928782,0.1257624871,0.1257624871,0.1257624871,0.08753578586,0.01913653954,0.08684575686,0.4021928817
01/13  06:00:00,0.7961974661,5.143352736,0,4.414274745,0.1181942917,0.1181942917,0.1181942917,0.08753578586,0.01913653954,0.1018159176,0.4488149314
01/13  07:00:00,1.072507813,5.867651273,0,4.587112977,0.1228221171,0.1228221171,0.1228221171,0.2013322955,0.04401403833,0.1650778447,0.5185615177
01/13  08:00:00,1.49078631,6.058161535,0,4.624295042,0.1238176844,0.1238176844,0.1238176844,0.4114182164,0.08994174084,0.2563982039,0.5510104642
01/13  09:00:00,1.38786976,4.863619326,0,3.476680607,0.09308976576,0.09308976576,0.09308976576,0.3939110719,0.08611443626,0.3282069664,0.4658475202
01/13  10:00:00,1.141779578,4.219092197,0,2.96084497,0.07927802286,0.07927802286,0.07927802286,0.2013322955,0.04401403833,0.3999813108,0.3964739103
01/13  11:00:00,1.128323893,4.186072065,0,3.076227919,0.08236745583,0.08236745583,0.08236745583,0.1663180116,0.03635942917,0.416780676,0.4057983202
01/13  12:00:00,1.116795961,2.90975988,0,1.933139839,0.05176073248,0.05176073248,0.05176073248,0.1663180116,0.03635942917,0.4357351423,0.4059226457
01/13  13:00:00,1.081562071,2.113399982,0,1.249758096,0.03346286345,0.03346286345,0.03346286345,0.1663180116,0.03635942917,0.4256370215,0.3990847451
01/13  14:00:00,1.038740837,1.412725143,0,0.6166959493,0.01651232539,0.01651232539,0.01651232539,0.1663180116,0.03635942917,0.3859661991,0.4128848718
01/13  15:00:00,1.026533921,0.7380096341,0,0,0,0,0,0.1750715283,0.03827306958,0.3563555889,0.4361337339
01/13  16:00:00,1.116248917,0.7476488225,0,0,0,0,0,0.2188394375,0.04784134292,0.3684909374,0.4603771997
01/13  17:00:00,1.441940182,0.8284955052,0,0,0,0,0,0.3676503071,0.0803734675,0.428670867,0.54454554
01/13  18:00:00,2.054623727,1.124796314,0,0.1315330254,0.003521858896,0.003521858896,0.003521858896,0.6827790797,0.1492649975,0.5368219875,0.6615358033
01/13  19:00:00,2.489059973,1.14083825,0,0,0,0,0,1.015415209,0.2219838558,0.4827326923,0.7182282157
01/13  20:00:00,2.459546675,1.168631962,0,0,0,0,0,1.07669026,0.2353794338,0.3854242283,0.7413527523
01/13  21:00:00,2.270305199,1.584028506,0,0.4927326424,0.01319314928,0.01319314928,0.01319314928,0.9278793907,0.2028473092,0.3388458768,0.7668394728
01/13  22:00:00,2.064625932,2.020043554,0,1.028261833,0.02753219636,0.02753219636,0.02753219636,0.7790685235,0.1703152083,0.3180733985,0.7489366057
01/13  23:00:00,1.685178509,2.527482009,0,1.700041504,0.04551941443,0.04551941443,0.04551941443,0.5864897446,0.1282148104,0.2561458861,0.648108653
