Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
10/13  22:00:00,1.859661339,0.602968912,0,0,0.2811087283,0.07632438595,0.3574331142,0.07632438595,0.5578191832,0.1207808631,0.2640156425,0.5393865358
10/13  23:00:00,1.232804448,0.4885066537,0,0,0.07174496842,0.01947601161,0.09122098003,0.01947601161,0.3877523504,0.08395743394,0.1809308202,0.468716863
10/13  24:00:00,0.7784617374,0.6562817383,0,0.2932832425,0,0.008135195078,0.008135195078,0.008135195078,0.1972775244,0.04271517698,0.1224076013,0.3877002397
10/14  01:00:00,0.6608919138,1.204031599,0,0.8897113731,0,0.02467913107,0.02467913107,0.02467913107,0.122448153,0.02651287625,0.1100559572,0.3569697964
10/14  02:00:00,0.5997946643,1.522547039,0,1.223731558,0,0.03394430196,0.03394430196,0.03394430196,0.08163207865,0.01767525008,0.09348601754,0.3528310161
10/14  03:00:00,0.5978028581,2.010076258,0,1.704483231,0,0.04727956317,0.04727956317,0.04727956317,0.08163207865,0.01767525008,0.08312548641,0.3478644798
10/14  04:00:00,0.6056036528,2.331318485,0,1.974773429,0,0.05477696898,0.05477696898,0.05477696898,0.08163207865,0.01767525008,0.09656950254,0.3347238525
10/14  05:00:00,0.673162614,2.687707343,0,2.115935216,0,0.05869256493,0.05869256493,0.05869256493,0.08843474571,0.01914818815,0.1131361979,0.3735249174
10/14  06:00:00,0.9307605008,3.552954432,0,2.578024896,0,0.07151017312,0.07151017312,0.07151017312,0.1836722294,0.03976931438,0.1840114736,0.4315713103
10/14  07:00:00,1.303773888,2.694651291,0,1.609802416,0,0.044653273,0.044653273,0.044653273,0.3741470555,0.08101154877,0.2876591589,0.4585768514
10/14  08:00:00,1.208153771,1.840669833,0,0.7934286695,0,0.02200840713,0.02200840713,0.02200840713,0.3333309697,0.0721739384,0.3727142162,0.3877002397
10/14  09:00:00,1.052964311,0.9355250775,0,0,0.03538903923,0.0095235727,0.04491261192,0.0095235727,0.163264137,0.03535050919,0.4592467974,0.3299642552
10/14  10:00:00,1.364408629,0.8034957227,0,0,0.2903593096,0.07610663939,0.366465949,0.07610663939,0.1292507496,0.02798581883,0.4827556429,0.3377244682
10/14  11:00:00,1.843943062,0.6868159876,0,0,0.6581211124,0.1671200878,0.8252412002,0.1671200878,0.1292507496,0.02798581883,0.5034113554,0.3378279377
10/14  12:00:00,2.235116168,0.6032406847,0,0,0.9902819197,0.2471454928,1.237427413,0.2471454928,0.1292507496,0.02798581883,0.4880890725,0.3321371149
10/14  13:00:00,2.516066025,0.5592505797,0,0,1.241342236,0.3099468065,1.551289043,0.3099468065,0.1292507496,0.02798581883,0.4436921838,0.3436222301
10/14  14:00:00,2.695583379,0.5223215059,0,0,1.392316,0.3540222675,1.746338267,0.3540222675,0.1292507496,0.02798581883,0.408811516,0.3629710277
10/14  15:00:00,2.861604865,0.5381616082,0,0,1.494278324,0.3800412398,1.874319564,0.3800412398,0.1360534479,0.02945873885,0.418399533,0.3831475814
10/14  16:00:00,2.933955359,0.6057266355,0,0,1.411519065,0.3651196051,1.77663867,0.3651196051,0.1700668353,0.03682342921,0.4770039875,0.4531964371
10/14  17:00:00,3.072541383,0.7343482656,0,0,1.249832729,0.3284305673,1.578263297,0.3284305673,0.2789095916,0.06039044285,0.5841908094,0.5505612424
10/14  18:00:00,3.117606586,0.8582455395,0,0,1.038680941,0.280509002,1.319189943,0.280509002,0.5102005033,0.1104703102,0.5297764921,0.5977433373
10/14  19:00:00,3.189770367,0.8932129241,0,0,0.8998219374,0.2430160867,1.142838024,0.2430160867,0.8027154916,0.1738066156,0.4331955706,0.6169886654
10/14  20:00:00,3.011412802,0.841789455,0,0,0.6993451407,0.1902791302,0.8896242709,0.1902791302,0.8843475588,0.1914818815,0.3875331765,0.6381999142
10/14  21:00:00,2.586371611,0.765980958,0,0,0.5291972118,0.143928394,0.6731256058,0.143928394,0.7414914151,0.1605501775,0.3676781071,0.6233003053
10/14  22:00:00,1.932574227,0.6464702433,0,0,0.3124102478,0.08492700789,0.3973372557,0.08492700789,0.5578191832,0.1207808631,0.2970243896,0.5393865358
10/14  23:00:00,1.346793,0.5132702412,0,0,0.1471057127,0.03997983359,0.1870855463,0.03997983359,0.3877523504,0.08395743394,0.1990548063,0.468716863
10/14  24:00:00,0.7832247228,0.5600979763,0,0.1885073324,0,0.005228883551,0.005228883551,0.005228883551,0.1972775244,0.04271517698,0.1300768982,0.3877002397
10/15  01:00:00,0.6531729497,0.9212318054,0,0.6114337391,0,0.01696016691,0.01696016691,0.01696016691,0.122448153,0.02651287625,0.1100559572,0.3569697964
10/15  02:00:00,0.5965332187,1.402441958,0,1.106152649,0,0.03068285631,0.03068285631,0.03068285631,0.08163207865,0.01767525008,0.09348601754,0.3528310161
10/15  03:00:00,0.5951697341,1.913865721,0,1.609556047,0,0.04464643911,0.04464643911,0.04464643911,0.08163207865,0.01767525008,0.08312548641,0.3478644798
10/15  04:00:00,0.6032054746,2.24161931,0,1.888316315,0,0.05237879075,0.05237879075,0.05237879075,0.08163207865,0.01767525008,0.09656950254,0.3347238525
10/15  05:00:00,0.6774503642,2.84310779,0,2.270513595,0,0.06298031509,0.06298031509,0.06298031509,0.08843474571,0.01914818815,0.1131361979,0.3735249174
10/15  06:00:00,0.9177747152,3.085871936,0,2.109872224,0,0.05852438749,0.05852438749,0.05852438749,0.1836722294,0.03976931438,0.1840114736,0.4315713103
10/15  07:00:00,1.301559059,2.615171564,0,1.529955271,0,0.04243844442,0.04243844442,0.04243844442,0.3741470555,0.08101154877,0.2876591589,0.4585768514
10/15  08:00:00,1.206612912,1.784692111,0,0.737878898,0,0.02046754778,0.02046754778,0.02046754778,0.3333309697,0.0721739384,0.3727142162,0.3877002397
10/15  09:00:00,1.020358948,0.9351572764,0,0,0.009685245588,0.00262200326,0.01230724885,0.00262200326,0.163264137,0.03535050919,0.4592467974,0.3299642552
